Word,Probability 1,Probability 2,Predicted Language
davanti,0.07272727272727272,0.01818181818181818,Italian
ad,0.07272727272727272,0.01818181818181818,Italian
un,0.07272727272727272,0.01818181818181818,Italian
tribunale,0.3108108108108108,0.1864406779661017,Italian
indipendente,0.4,0.4,Spanish
e,0.4,0.4,Spanish
imparziale,0.3108108108108108,0.1864406779661017,Italian
al,0.3108108108108108,0.1864406779661017,Italian
fine,0.05194805194805195,0,Italian
della,0.7547169811320755,0.6666666666666666,Italian
determinazione,0.2882882882882883,0.1282051282051282,Italian
dei,0.15625,0,Italian
suoi,0.06060606060606061,0,Italian
diritti,0.37681159420289856,0,Italian
e,0.37681159420289856,0,Italian
dei,0.15625,0,Italian
suoi,0.06060606060606061,0,Italian
doveri,0.0625,0.01834862385321101,Italian
nonché,0.034482758620689655,0,Italian
della,0.7547169811320755,0.6666666666666666,Italian
fondatezza,0.875,0,Italian
di,0.875,0,Italian
ogni,0.88,1.0,Spanish
accusa,0.4,0.2222222222222222,Italian
penale,0.3108108108108108,0.1864406779661017,Italian
che,0.6896551724137931,0,Italian
gli,1.0,0,Italian
venga,0.3333333333333333,0,Italian
rivolta,0.3333333333333333,0,Italian
Articolo,0.5428571428571428,0.2222222222222222,Italian
11,0.5428571428571428,0.2222222222222222,Italian
Ogni,0.88,1.0,Spanish
individuo,0.8695652173913043,0.3333333333333333,Italian
accusato,0.5384615384615384,0.1,Italian
di,0.5384615384615384,0.1,Italian
un,0.5384615384615384,0.1,Italian
reato,0.5384615384615384,0.1,Italian
è,0.5384615384615384,0.1,Italian
presunto,0.32727272727272727,0.2545454545454545,Italian
innocente,0.4,0.4,Spanish
sino,0.03896103896103896,0.02857142857142857,Italian
a,0.03896103896103896,0.02857142857142857,Italian
che,0.6896551724137931,0,Italian
la,0.6896551724137931,0,Italian
sua,0.4,0,Italian
colpevolezza,0.875,0,Italian
non,0.17073170731707318,0,Italian
sia,0.24444444444444444,0,Italian
stata,0.057692307692307696,0.4,Spanish
provata,0.057692307692307696,0.4,Spanish
legalmente,0.4,0.4,Spanish
in,0.4,0.4,Spanish
un,0.4,0.4,Spanish
pubblico,0.6341463414634146,0.041666666666666664,Italian
processo,0.1111111111111111,0,Italian
nel,0.18181818181818182,0,Italian
quale,0.3108108108108108,0.1864406779661017,Italian
egli,1.0,0,Italian
abbia,0.08333333333333333,0.125,Spanish
avuto,0.2727272727272727,0,Italian
tutte,0.057971014492753624,0,Italian
le,0.057971014492753624,0,Italian
garanzie,0.023809523809523808,0,Italian
necessarie,0.05319148936170213,0.029411764705882353,Italian
per,0.5161290322580645,0.6,Spanish
la,0.5161290322580645,0.6,Spanish
sua,0.4,0,Italian
difesa,0.0196078431372549,0.0379746835443038,Spanish
Nessun,0.32,0,Italian
individuo,0.8695652173913043,0.3333333333333333,Italian
sarà,0.03773584905660377,0,Italian
condannato,0.5384615384615384,0.1,Italian
per,0.5161290322580645,0.6,Spanish
un,0.5161290322580645,0.6,Spanish
comportamento,0.32727272727272727,0.2545454545454545,Italian
commissivo,0.125,0.3333333333333333,Spanish
od,0.125,0.3333333333333333,Spanish
omissivo,0.125,0.3333333333333333,Spanish
che,0.6896551724137931,0,Italian
al,0.6896551724137931,0,Italian
momento,0.32727272727272727,0.2545454545454545,Italian
in,0.32727272727272727,0.2545454545454545,Italian
cui,0.3333333333333333,0,Italian
sia,0.24444444444444444,0,Italian
stato,0.5384615384615384,0.1,Italian
perpetuato,0.5384615384615384,0.1,Italian
non,0.17073170731707318,0,Italian
costituisse,0.4166666666666667,0,Italian
reato,0.5384615384615384,0.1,Italian
secondo,0.14285714285714285,0.3793103448275862,Spanish
il,0.14285714285714285,0.3793103448275862,Spanish
diritto,0.42028985507246375,0,Italian
interno,0.16666666666666666,0,Italian
o,0.16666666666666666,0,Italian
secondo,0.14285714285714285,0.3793103448275862,Spanish
il,0.14285714285714285,0.3793103448275862,Spanish
diritto,0.42028985507246375,0,Italian
internazionale,0.3108108108108108,0.1864406779661017,Italian
Non,0,0,Spanish
potrà,0.24242424242424243,0,Italian
del,0.515625,0.08163265306122448,Italian
pari,0.1509433962264151,0.1016949152542373,Italian
essere,0.2625,0.3486238532110092,Spanish
inflitta,0.14492753623188406,0,Italian
alcuna,0.36363636363636365,0.29411764705882354,Italian
pena,0.078125,0.05357142857142857,Italian
superiore,0.25,0,Italian
a,0.25,0,Italian
quella,0.7547169811320755,0.6666666666666666,Italian
applicabile,0.1111111111111111,0,Italian
al,0.1111111111111111,0,Italian
momento,0.32727272727272727,0.2545454545454545,Italian
in,0.32727272727272727,0.2545454545454545,Italian
cui,0.3333333333333333,0,Italian
il,0.3333333333333333,0,Italian
reato,0.5384615384615384,0.1,Italian
sia,0.24444444444444444,0,Italian
stato,0.5384615384615384,0.1,Italian
commesso,0.1111111111111111,0,Italian
Articolo,0.5428571428571428,0.2222222222222222,Italian
12,0.5428571428571428,0.2222222222222222,Italian
Nessun,0.32,0,Italian
individuo,0.8695652173913043,0.3333333333333333,Italian
potrà,0.24242424242424243,0,Italian
essere,0.2625,0.3486238532110092,Spanish
sottoposto,0.11428571428571428,0.16666666666666666,Spanish
ad,0.11428571428571428,0.16666666666666666,Spanish
interferenze,0.08333333333333333,0,Italian
arbitrarie,0.05319148936170213,0.029411764705882353,Italian
nella,0.7547169811320755,0.6666666666666666,Italian
sua,0.4,0,Italian
vita,0.12162162162162163,0.0625,Italian
privata,0.057692307692307696,0.4,Spanish
nella,0.7547169811320755,0.6666666666666666,Italian
sua,0.4,0,Italian
famiglia,0.10294117647058823,0.07317073170731707,Italian
nella,0.7547169811320755,0.6666666666666666,Italian
sua,0.4,0,Italian
casa,0.07692307692307693,0.07894736842105263,Spanish
nella,0.7547169811320755,0.6666666666666666,Italian
sua,0.4,0,Italian
corrispondenza,0.75,1.0,Spanish
né,0.75,1.0,Spanish
a,0.75,1.0,Spanish
lesione,0.2882882882882883,0.1282051282051282,Italian
del,0.515625,0.08163265306122448,Italian
suo,0.16,0,Italian
onore,0.25,0,Italian
e,0.25,0,Italian
della,0.7547169811320755,0.6666666666666666,Italian
sua,0.4,0,Italian
reputazione,0.2882882882882883,0.1282051282051282,Italian
Ogni,0.88,1.0,Spanish
individuo,0.8695652173913043,0.3333333333333333,Italian
ha,0.8695652173913043,0.3333333333333333,Italian
diritto,0.42028985507246375,0,Italian
ad,0.42028985507246375,0,Italian
essere,0.2625,0.3486238532110092,Spanish
tutelato,0.5384615384615384,0.1,Italian
dalla,0.7547169811320755,0.6666666666666666,Italian
legge,0.7142857142857143,0,Italian
contro,0.21212121212121213,0.0625,Italian
tali,0.16216216216216217,0.11864406779661017,Italian
interferenze,0.08333333333333333,0,Italian
o,0.08333333333333333,0,Italian
lesioni,0.11711711711711711,0.038461538461538464,Italian
Articolo,0.5428571428571428,0.2222222222222222,Italian
13,0.5428571428571428,0.2222222222222222,Italian
Ogni,0.88,1.0,Spanish
individuo,0.8695652173913043,0.3333333333333333,Italian
ha,0.8695652173913043,0.3333333333333333,Italian
diritto,0.42028985507246375,0,Italian
alla,0.7547169811320755,0.6666666666666666,Italian
libertà,0.29411764705882354,0,Italian
di,0.29411764705882354,0,Italian
movimento,0.32727272727272727,0.2545454545454545,Italian
e,0.32727272727272727,0.2545454545454545,Italian
di,0.32727272727272727,0.2545454545454545,Italian
residenza,0.75,1.0,Spanish
entro,0.21212121212121213,0.0625,Italian
i,0.21212121212121213,0.0625,Italian
confini,0.06493506493506493,0.05714285714285714,Italian
di,0.06493506493506493,0.05714285714285714,Italian
ogni,0.88,1.0,Spanish
Stato,0.5384615384615384,0.1,Italian
Ogni,0.88,1.0,Spanish
individuo,0.8695652173913043,0.3333333333333333,Italian
ha,0.8695652173913043,0.3333333333333333,Italian
diritto,0.42028985507246375,0,Italian
di,0.42028985507246375,0,Italian
lasciare,0.11320754716981132,0.01694915254237288,Italian
qualsiasi,0.38461538461538464,0.02631578947368421,Italian
paese,0.13725490196078433,0.0379746835443038,Italian
incluso,0.4,0.1111111111111111,Italian
il,0.4,0.1111111111111111,Italian
proprio,0.0425531914893617,0.11764705882352941,Spanish
e,0.0425531914893617,0.11764705882352941,Spanish
di,0.0425531914893617,0.11764705882352941,Spanish
ritornare,0.11320754716981132,0.01694915254237288,Italian
nel,0.18181818181818182,0,Italian
proprio,0.0425531914893617,0.11764705882352941,Spanish
paese,0.13725490196078433,0.0379746835443038,Italian
Articolo,0.5428571428571428,0.2222222222222222,Italian
14,0.5428571428571428,0.2222222222222222,Italian
Ogni,0.88,1.0,Spanish
individuo,0.8695652173913043,0.3333333333333333,Italian
ha,0.8695652173913043,0.3333333333333333,Italian
il,0.8695652173913043,0.3333333333333333,Italian
diritto,0.42028985507246375,0,Italian
di,0.42028985507246375,0,Italian
cercare,0.11320754716981132,0.01694915254237288,Italian
e,0.11320754716981132,0.01694915254237288,Italian
di,0.11320754716981132,0.01694915254237288,Italian
godere,0.2625,0.3486238532110092,Spanish
in,0.2625,0.3486238532110092,Spanish
altri,0.21212121212121213,0.1875,Italian
paesi,0.09803921568627451,0.0379746835443038,Italian
asilo,0.037037037037037035,0.14285714285714285,Spanish
dalle,0.07547169811320754,0,Italian
persecuzioni,0.11711711711711711,0.038461538461538464,Italian
Questo,0.11428571428571428,0.16666666666666666,Spanish
diritto,0.42028985507246375,0,Italian
non,0.17073170731707318,0,Italian
potrà,0.24242424242424243,0,Italian
essere,0.2625,0.3486238532110092,Spanish
invocato,0.5384615384615384,0.1,Italian
qualora,0.03571428571428571,0,Italian
l,0.03571428571428571,0,Italian
individuo,0.8695652173913043,0.3333333333333333,Italian
sia,0.24444444444444444,0,Italian
realmente,0.4,0.4,Spanish
ricercato,0.5384615384615384,0.1,Italian
per,0.5161290322580645,0.6,Spanish
reati,0.09615384615384616,0,Italian
non,0.17073170731707318,0,Italian
politici,0.024390243902439025,0.4166666666666667,Spanish
o,0.024390243902439025,0.4166666666666667,Spanish
per,0.5161290322580645,0.6,Spanish
azioni,0.11711711711711711,0.038461538461538464,Italian
contrarie,0.05319148936170213,0.029411764705882353,Italian
ai,0.05319148936170213,0.029411764705882353,Italian
fini,0.06493506493506493,0.05714285714285714,Italian
e,0.06493506493506493,0.05714285714285714,Italian
ai,0.06493506493506493,0.05714285714285714,Italian
principi,0.3333333333333333,1.0,Spanish
delle,0.07547169811320754,0,Italian
Nazioni,0.11711711711711711,0.038461538461538464,Italian
Unite,0.05405405405405406,0,Italian
Articolo,0.5428571428571428,0.2222222222222222,Italian
15,0.5428571428571428,0.2222222222222222,Italian
Ogni,0.88,1.0,Spanish
individuo,0.8695652173913043,0.3333333333333333,Italian
ha,0.8695652173913043,0.3333333333333333,Italian
